"ENSENADA,"	B.C.	(31	51	"N,"	116	38	W)
Fecha	Inicial:	20/04/2018					
Fecha	Final:	20/11/2018					
Zona	de	Tiempo:	0				
Intervalo	de	Muestreo:	60	minuto(s)			
Nivel	de	Referencia:	Bajamar	Media	Inferior	(NBMI)	
Alturas	en	metros					
2018	7	22	15	0	0	0.988	
2018	7	22	16	0	0	0.901	
2018	7	22	17	0	0	0.784	
2018	7	22	18	0	0	0.685	
2018	7	22	19	0	0	0.645	
2018	7	22	20	0	0	0.692	
2018	7	22	21	0	0	0.83	
2018	7	22	22	0	0	1.037	
2018	7	22	23	0	0	1.27	
2018	7	23	0	0	0	1.476	
2018	7	23	1	0	0	1.601	
2018	7	23	2	0	0	1.606	
2018	7	23	3	0	0	1.479	
2018	7	23	4	0	0	1.236	
2018	7	23	5	0	0	0.92	
2018	7	23	6	0	0	0.592	
2018	7	23	7	0	0	0.316	
2018	7	23	8	0	0	0.145	
2018	7	23	9	0	0	0.106	
2018	7	23	10	0	0	0.198	
2018	7	23	11	0	0	0.387	
2018	7	23	12	0	0	0.622	
2018	7	23	13	0	0	0.843	
2018	7	23	14	0	0	1	
2018	7	23	15	0	0	1.063	
2018	7	23	16	0	0	1.031	
2018	7	23	17	0	0	0.928	
2018	7	23	18	0	0	0.8	
2018	7	23	19	0	0	0.699	
2018	7	23	20	0	0	0.67	
2018	7	23	21	0	0	0.74	
2018	7	23	22	0	0	0.905	
2018	7	23	23	0	0	1.136	
2018	7	24	0	0	0	1.382	
2018	7	24	1	0	0	1.58	
2018	7	24	2	0	0	1.676	
2018	7	24	3	0	0	1.633	
2018	7	24	4	0	0	1.446	
2018	7	24	5	0	0	1.144	
2018	7	24	6	0	0	0.782	
2018	7	24	7	0	0	0.432	
2018	7	24	8	0	0	0.162	
2018	7	24	9	0	0	0.023	
2018	7	24	10	0	0	0.035	
2018	7	24	11	0	0	0.184	
2018	7	24	12	0	0	0.424	
2018	7	24	13	0	0	0.693	
2018	7	24	14	0	0	0.926	
2018	7	24	15	0	0	1.071	
2018	7	24	16	0	0	1.107	
2018	7	24	17	0	0	1.041	
2018	7	24	18	0	0	0.911	
2018	7	24	19	0	0	0.772	
2018	7	24	20	0	0	0.681	
2018	7	24	21	0	0	0.682	
2018	7	24	22	0	0	0.792	
2018	7	24	23	0	0	0.999	
2018	7	25	0	0	0	1.258	
2018	7	25	1	0	0	1.507	
2018	7	25	2	0	0	1.681	
2018	7	25	3	0	0	1.725	
2018	7	25	4	0	0	1.615	
2018	7	25	5	0	0	1.358	
2018	7	25	6	0	0	1	
2018	7	25	7	0	0	0.608	
2018	7	25	8	0	0	0.261	
2018	7	25	9	0	0	0.027	
2018	7	25	10	0	0	-0.052	
2018	7	25	11	0	0	0.03	
2018	7	25	12	0	0	0.243	
2018	7	25	13	0	0	0.527	
2018	7	25	14	0	0	0.809	
2018	7	25	15	0	0	1.025	
2018	7	25	16	0	0	1.132	
2018	7	25	17	0	0	1.119	
2018	7	25	18	0	0	1.01	
2018	7	25	19	0	0	0.855	
2018	7	25	20	0	0	0.719	
2018	7	25	21	0	0	0.657	
2018	7	25	22	0	0	0.706	
2018	7	25	23	0	0	0.869	
2018	7	26	0	0	0	1.118	
2018	7	26	1	0	0	1.394	
2018	7	26	2	0	0	1.629	
2018	7	26	3	0	0	1.755	
2018	7	26	4	0	0	1.729	
2018	7	26	5	0	0	1.54	
2018	7	26	6	0	0	1.215	
2018	7	26	7	0	0	0.815	
2018	7	26	8	0	0	0.419	
2018	7	26	9	0	0	0.107	
2018	7	26	10	0	0	-0.062	
2018	7	26	11	0	0	-0.061	
2018	7	26	12	0	0	0.098	
2018	7	26	13	0	0	0.366	
2018	7	26	14	0	0	0.672	
2018	7	26	15	0	0	0.941	
2018	7	26	16	0	0	1.113	
2018	7	26	17	0	0	1.16	
2018	7	26	18	0	0	1.09	
2018	7	26	19	0	0	0.941	
2018	7	26	20	0	0	0.778	
2018	7	26	21	0	0	0.664	
2018	7	26	22	0	0	0.65	
2018	7	26	23	0	0	0.759	
2018	7	27	0	0	0	0.976	
2018	7	27	1	0	0	1.255	
2018	7	27	2	0	0	1.529	
2018	7	27	3	0	0	1.724	
2018	7	27	4	0	0	1.782	
2018	7	27	5	0	0	1.673	
2018	7	27	6	0	0	1.406	
2018	7	27	7	0	0	1.029	
2018	7	27	8	0	0	0.615	
2018	7	27	9	0	0	0.246	
2018	7	27	10	0	0	-0.003	
2018	7	27	11	0	0	-0.086	
2018	7	27	12	0	0	0.002	
2018	7	27	13	0	0	0.23	
2018	7	27	14	0	0	0.532	
2018	7	27	15	0	0	0.833	
2018	7	27	16	0	0	1.06	
2018	7	27	17	0	0	1.169	
2018	7	27	18	0	0	1.148	
2018	7	27	19	0	0	1.025	
2018	7	27	20	0	0	0.853	
2018	7	27	21	0	0	0.7	
2018	7	27	22	0	0	0.629	
2018	7	27	23	0	0	0.676	
2018	7	28	0	0	0	0.845	
2018	7	28	1	0	0	1.104	
2018	7	28	2	0	0	1.392	
2018	7	28	3	0	0	1.637	
2018	7	28	4	0	0	1.77	
2018	7	28	5	0	0	1.745	
2018	7	28	6	0	0	1.554	
2018	7	28	7	0	0	1.226	
2018	7	28	8	0	0	0.823	
2018	7	28	9	0	0	0.426	
2018	7	28	10	0	0	0.115	
2018	7	28	11	0	0	-0.048	
2018	7	28	12	0	0	-0.038	
2018	7	28	13	0	0	0.13	
2018	7	28	14	0	0	0.405	
2018	7	28	15	0	0	0.715	
2018	7	28	16	0	0	0.983	
2018	7	28	17	0	0	1.149	
2018	7	28	18	0	0	1.185	
2018	7	28	19	0	0	1.101	
2018	7	28	20	0	0	0.94	
2018	7	28	21	0	0	0.765	
2018	7	28	22	0	0	0.644	
2018	7	28	23	0	0	0.627	
2018	7	29	0	0	0	0.735	
2018	7	29	1	0	0	0.952	
2018	7	29	2	0	0	1.231	
2018	7	29	3	0	0	1.502	
2018	7	29	4	0	0	1.695	
2018	7	29	5	0	0	1.751	
2018	7	29	6	0	0	1.644	
2018	7	29	7	0	0	1.385	
2018	7	29	8	0	0	1.021	
2018	7	29	9	0	0	0.625	
2018	7	29	10	0	0	0.277	
2018	7	29	11	0	0	0.047	
2018	7	29	12	0	0	-0.022	
2018	7	29	13	0	0	0.075	
2018	7	29	14	0	0	0.303	
2018	7	29	15	0	0	0.599	
2018	7	29	16	0	0	0.889	
2018	7	29	17	0	0	1.103	
2018	7	29	18	0	0	1.199	
2018	7	29	19	0	0	1.167	
2018	7	29	20	0	0	1.035	
2018	7	29	21	0	0	0.856	
2018	7	29	22	0	0	0.699	
2018	7	29	23	0	0	0.621	
2018	7	30	0	0	0	0.659	
2018	7	30	1	0	0	0.815	
2018	7	30	2	0	0	1.058	
2018	7	30	3	0	0	1.33	
2018	7	30	4	0	0	1.56	
2018	7	30	5	0	0	1.685	
2018	7	30	6	0	0	1.664	
2018	7	30	7	0	0	1.489	
2018	7	30	8	0	0	1.189	
2018	7	30	9	0	0	0.823	
2018	7	30	10	0	0	0.465	
2018	7	30	11	0	0	0.189	
2018	7	30	12	0	0	0.05	
2018	7	30	13	0	0	0.069	
2018	7	30	14	0	0	0.234	
2018	7	30	15	0	0	0.495	
2018	7	30	16	0	0	0.786	
2018	7	30	17	0	0	1.035	
2018	7	30	18	0	0	1.187	
2018	7	30	19	0	0	1.215	
2018	7	30	20	0	0	1.129	
2018	7	30	21	0	0	0.969	
2018	7	30	22	0	0	0.793	
2018	7	30	23	0	0	0.664	
2018	7	31	0	0	0	0.63	
2018	7	31	1	0	0	0.711	
2018	7	31	2	0	0	0.894	
2018	7	31	3	0	0	1.136	
2018	7	31	4	0	0	1.376	
2018	7	31	5	0	0	1.549	
2018	7	31	6	0	0	1.606	
2018	7	31	7	0	0	1.521	
2018	7	31	8	0	0	1.305	
2018	7	31	9	0	0	0.996	
2018	7	31	10	0	0	0.659	
2018	7	31	11	0	0	0.364	
2018	7	31	12	0	0	0.171	
2018	7	31	13	0	0	0.117	
2018	7	31	14	0	0	0.208	
2018	7	31	15	0	0	0.415	
2018	7	31	16	0	0	0.683	
2018	7	31	17	0	0	0.947	
2018	7	31	18	0	0	1.145	
2018	7	31	19	0	0	1.236	
2018	7	31	20	0	0	1.211	
2018	7	31	21	0	0	1.091	
2018	7	31	22	0	0	0.921	
2018	7	31	23	0	0	0.76	
2018	8	1	0	0	0	0.662	
2018	8	1	1	0	0	0.661	
2018	8	1	2	0	0	0.763	
2018	8	1	3	0	0	0.945	
2018	8	1	4	0	0	1.161	
2018	8	1	5	0	0	1.354	
2018	8	1	6	0	0	1.469	
2018	8	1	7	0	0	1.469	
2018	8	1	8	0	0	1.347	
2018	8	1	9	0	0	1.121	
2018	8	1	10	0	0	0.836	
2018	8	1	11	0	0	0.553	
2018	8	1	12	0	0	0.331	
2018	8	1	13	0	0	0.217	
2018	8	1	14	0	0	0.233	
2018	8	1	15	0	0	0.369	
2018	8	1	16	0	0	0.592	
2018	8	1	17	0	0	0.845	
2018	8	1	18	0	0	1.071	
2018	8	1	19	0	0	1.219	
2018	8	1	20	0	0	1.263	
2018	8	1	21	0	0	1.204	
2018	8	1	22	0	0	1.068	
2018	8	1	23	0	0	0.902	
2018	8	2	0	0	0	0.758	
2018	8	2	1	0	0	0.679	
2018	8	2	2	0	0	0.689	
2018	8	2	3	0	0	0.786	
2018	8	2	4	0	0	0.943	
2018	8	2	5	0	0	1.118	
2018	8	2	6	0	0	1.26	
2018	8	2	7	0	0	1.329	
2018	8	2	8	0	0	1.299	
2018	8	2	9	0	0	1.17	
2018	8	2	10	0	0	0.966	
2018	8	2	11	0	0	0.729	
2018	8	2	12	0	0	0.512	
2018	8	2	13	0	0	0.362	
2018	8	2	14	0	0	0.313	
2018	8	2	15	0	0	0.374	
2018	8	2	16	0	0	0.531	
2018	8	2	17	0	0	0.749	
2018	8	2	18	0	0	0.977	
2018	8	2	19	0	0	1.165	
2018	8	2	20	0	0	1.275	
2018	8	2	21	0	0	1.289	
2018	8	2	22	0	0	1.212	
2018	8	2	23	0	0	1.072	
2018	8	3	0	0	0	0.91	
2018	8	3	1	0	0	0.772	
2018	8	3	2	0	0	0.692	
2018	8	3	3	0	0	0.688	
2018	8	3	4	0	0	0.757	
2018	8	3	5	0	0	0.875	
2018	8	3	6	0	0	1.006	
2018	8	3	7	0	0	1.111	
2018	8	3	8	0	0	1.157	
2018	8	3	9	0	0	1.126	
2018	8	3	10	0	0	1.022	
2018	8	3	11	0	0	0.864	
2018	8	3	12	0	0	0.688	
2018	8	3	13	0	0	0.534	
2018	8	3	14	0	0	0.441	
2018	8	3	15	0	0	0.433	
2018	8	3	16	0	0	0.515	
2018	8	3	17	0	0	0.673	
2018	8	3	18	0	0	0.874	
2018	8	3	19	0	0	1.078	
2018	8	3	20	0	0	1.24	
2018	8	3	21	0	0	1.328	
2018	8	3	22	0	0	1.328	
2018	8	3	23	0	0	1.245	
2018	8	4	0	0	0	1.101	
2018	8	4	1	0	0	0.933	
2018	8	4	2	0	0	0.781	
2018	8	4	3	0	0	0.676	
2018	8	4	4	0	0	0.637	
2018	8	4	5	0	0	0.664	
2018	8	4	6	0	0	0.741	
2018	8	4	7	0	0	0.841	
2018	8	4	8	0	0	0.932	
2018	8	4	9	0	0	0.986	
2018	8	4	10	0	0	0.986	
2018	8	4	11	0	0	0.928	
2018	8	4	12	0	0	0.827	
2018	8	4	13	0	0	0.708	
2018	8	4	14	0	0	0.602	
2018	8	4	15	0	0	0.542	
2018	8	4	16	0	0	0.55	
2018	8	4	17	0	0	0.632	
2018	8	4	18	0	0	0.78	
2018	8	4	19	0	0	0.968	
2018	8	4	20	0	0	1.158	
2018	8	4	21	0	0	1.312	
2018	8	4	22	0	0	1.397	
2018	8	4	23	0	0	1.394	
2018	8	5	0	0	0	1.305	
2018	8	5	1	0	0	1.148	
2018	8	5	2	0	0	0.955	
2018	8	5	3	0	0	0.765	
2018	8	5	4	0	0	0.612	
2018	8	5	5	0	0	0.523	
2018	8	5	6	0	0	0.507	
2018	8	5	7	0	0	0.556	
2018	8	5	8	0	0	0.65	
2018	8	5	9	0	0	0.758	
2018	8	5	10	0	0	0.85	
2018	8	5	11	0	0	0.902	
2018	8	5	12	0	0	0.901	
2018	8	5	13	0	0	0.852	
2018	8	5	14	0	0	0.772	
2018	8	5	15	0	0	0.689	
2018	8	5	16	0	0	0.635	
2018	8	5	17	0	0	0.638	
2018	8	5	18	0	0	0.71	
2018	8	5	19	0	0	0.85	
2018	8	5	20	0	0	1.036	
2018	8	5	21	0	0	1.233	
2018	8	5	22	0	0	1.398	
2018	8	5	23	0	0	1.493	
2018	8	6	0	0	0	1.492	
2018	8	6	1	0	0	1.39	
2018	8	6	2	0	0	1.201	
2018	8	6	3	0	0	0.958	
2018	8	6	4	0	0	0.707	
2018	8	6	5	0	0	0.493	
2018	8	6	6	0	0	0.352	
2018	8	6	7	0	0	0.304	
2018	8	6	8	0	0	0.349	
2018	8	6	9	0	0	0.466	
2018	8	6	10	0	0	0.62	
2018	8	6	11	0	0	0.773	
2018	8	6	12	0	0	0.886	
2018	8	6	13	0	0	0.937	
2018	8	6	14	0	0	0.922	
2018	8	6	15	0	0	0.853	
2018	8	6	16	0	0	0.764	
2018	8	6	17	0	0	0.694	
2018	8	6	18	0	0	0.678	
2018	8	6	19	0	0	0.742	
2018	8	6	20	0	0	0.886	
2018	8	6	21	0	0	1.091	
2018	8	6	22	0	0	1.316	
2018	8	6	23	0	0	1.509	
2018	8	7	0	0	0	1.621	
2018	8	7	1	0	0	1.617	
2018	8	7	2	0	0	1.485	
2018	8	7	3	0	0	1.243	
2018	8	7	4	0	0	0.93	
2018	8	7	5	0	0	0.604	
2018	8	7	6	0	0	0.325	
2018	8	7	7	0	0	0.143	
2018	8	7	8	0	0	0.086	
2018	8	7	9	0	0	0.154	
2018	8	7	10	0	0	0.323	
2018	8	7	11	0	0	0.546	
2018	8	7	12	0	0	0.768	
2018	8	7	13	0	0	0.937	
2018	8	7	14	0	0	1.02	
2018	8	7	15	0	0	1.009	
2018	8	7	16	0	0	0.923	
2018	8	7	17	0	0	0.802	
2018	8	7	18	0	0	0.7	
2018	8	7	19	0	0	0.666	
2018	8	7	20	0	0	0.731	
2018	8	7	21	0	0	0.9	
2018	8	7	22	0	0	1.146	
2018	8	7	23	0	0	1.417	
2018	8	8	0	0	0	1.647	
2018	8	8	1	0	0	1.773	
2018	8	8	2	0	0	1.752	
2018	8	8	3	0	0	1.573	
2018	8	8	4	0	0	1.258	
2018	8	8	5	0	0	0.863	
2018	8	8	6	0	0	0.461	
2018	8	8	7	0	0	0.128	
2018	8	8	8	0	0	-0.073	
2018	8	8	9	0	0	-0.111	
2018	8	8	10	0	0	0.009	
2018	8	8	11	0	0	0.25	
2018	8	8	12	0	0	0.549	
2018	8	8	13	0	0	0.832	
2018	8	8	14	0	0	1.037	
2018	8	8	15	0	0	1.123	
2018	8	8	16	0	0	1.087	
2018	8	8	17	0	0	0.956	
2018	8	8	18	0	0	0.789	
2018	8	8	19	0	0	0.653	
2018	8	8	20	0	0	0.609	
2018	8	8	21	0	0	0.693	
2018	8	8	22	0	0	0.906	
2018	8	8	23	0	0	1.209	
2018	8	9	0	0	0	1.533	
2018	8	9	1	0	0	1.797	
2018	8	9	2	0	0	1.925	
2018	8	9	3	0	0	1.872	
2018	8	9	4	0	0	1.629	
2018	8	9	5	0	0	1.234	
2018	8	9	6	0	0	0.758	
2018	8	9	7	0	0	0.294	
2018	8	9	8	0	0	-0.067	
2018	8	9	9	0	0	-0.258	
2018	8	9	10	0	0	-0.25	
2018	8	9	11	0	0	-0.058	
2018	8	9	12	0	0	0.261	
2018	8	9	13	0	0	0.627	
2018	8	9	14	0	0	0.951	
2018	8	9	15	0	0	1.162	
2018	8	9	16	0	0	1.221	
2018	8	9	17	0	0	1.133	
2018	8	9	18	0	0	0.944	
2018	8	9	19	0	0	0.728	
2018	8	9	20	0	0	0.567	
2018	8	9	21	0	0	0.529	
2018	8	9	22	0	0	0.649	
2018	8	9	23	0	0	0.918	
2018	8	10	0	0	0	1.28	
2018	8	10	1	0	0	1.651	
2018	8	10	2	0	0	1.933	
2018	8	10	3	0	0	2.047	
2018	8	10	4	0	0	1.945	
2018	8	10	5	0	0	1.633	
2018	8	10	6	0	0	1.163	
2018	8	10	7	0	0	0.627	
2018	8	10	8	0	0	0.13	
2018	8	10	9	0	0	-0.226	
2018	8	10	10	0	0	-0.377	
2018	8	10	11	0	0	-0.302	
2018	8	10	12	0	0	-0.034	
2018	8	10	13	0	0	0.354	
2018	8	10	14	0	0	0.764	
2018	8	10	15	0	0	1.099	
2018	8	10	16	0	0	1.285	
2018	8	10	17	0	0	1.293	
2018	8	10	18	0	0	1.141	
2018	8	10	19	0	0	0.893	
2018	8	10	20	0	0	0.639	
2018	8	10	21	0	0	0.469	
2018	8	10	22	0	0	0.453	
2018	8	10	23	0	0	0.619	
2018	8	11	0	0	0	0.942	
2018	8	11	1	0	0	1.351	
2018	8	11	2	0	0	1.747	
2018	8	11	3	0	0	2.024	
2018	8	11	4	0	0	2.103	
2018	8	11	5	0	0	1.946	
2018	8	11	6	0	0	1.572	
2018	8	11	7	0	0	1.05	
2018	8	11	8	0	0	0.486	
2018	8	11	9	0	0	-0.003	
2018	8	11	10	0	0	-0.32	
2018	8	11	11	0	0	-0.406	
2018	8	11	12	0	0	-0.256	
2018	8	11	13	0	0	0.081	
2018	8	11	14	0	0	0.514	
2018	8	11	15	0	0	0.937	
2018	8	11	16	0	0	1.249	
2018	8	11	17	0	0	1.385	
2018	8	11	18	0	0	1.329	
2018	8	11	19	0	0	1.115	
2018	8	11	20	0	0	0.822	
2018	8	11	21	0	0	0.549	
2018	8	11	22	0	0	0.388	
2018	8	11	23	0	0	0.405	
2018	8	12	0	0	0	0.613	
2018	8	12	1	0	0	0.973	
2018	8	12	2	0	0	1.402	
2018	8	12	3	0	0	1.792	
2018	8	12	4	0	0	2.039	
2018	8	12	5	0	0	2.07	
2018	8	12	6	0	0	1.861	
2018	8	12	7	0	0	1.446	
2018	8	12	8	0	0	0.909	
2018	8	12	9	0	0	0.362	
2018	8	12	10	0	0	-0.08	
2018	8	12	11	0	0	-0.327	
2018	8	12	12	0	0	-0.334	
2018	8	12	13	0	0	-0.115	
2018	8	12	14	0	0	0.266	
2018	8	12	15	0	0	0.712	
2018	8	12	16	0	0	1.112	
2018	8	12	17	0	0	1.375	
2018	8	12	18	0	0	1.448	
2018	8	12	19	0	0	1.33	
2018	8	12	20	0	0	1.07	
2018	8	12	21	0	0	0.755	
2018	8	12	22	0	0	0.485	
2018	8	12	23	0	0	0.349	
2018	8	13	0	0	0	0.397	
2018	8	13	1	0	0	0.631	
2018	8	13	2	0	0	0.999	
2018	8	13	3	0	0	1.413	
2018	8	13	4	0	0	1.766	
2018	8	13	5	0	0	1.962	
2018	8	13	6	0	0	1.942	
2018	8	13	7	0	0	1.698	
2018	8	13	8	0	0	1.276	
2018	8	13	9	0	0	0.767	
2018	8	13	10	0	0	0.279	
2018	8	13	11	0	0	-0.081	
2018	8	13	12	0	0	-0.24	
2018	8	13	13	0	0	-0.172	
2018	8	13	14	0	0	0.095	
2018	8	13	15	0	0	0.49	
2018	8	13	16	0	0	0.912	
2018	8	13	17	0	0	1.262	
2018	8	13	18	0	0	1.46	
2018	8	13	19	0	0	1.47	
2018	8	13	20	0	0	1.306	
2018	8	13	21	0	0	1.024	
2018	8	13	22	0	0	0.713	
2018	8	13	23	0	0	0.465	
2018	8	14	0	0	0	0.357	
2018	8	14	1	0	0	0.425	
2018	8	14	2	0	0	0.658	
2018	8	14	3	0	0	1.002	
2018	8	14	4	0	0	1.367	
2018	8	14	5	0	0	1.658	
2018	8	14	6	0	0	1.795	
2018	8	14	7	0	0	1.736	
2018	8	14	8	0	0	1.485	
2018	8	14	9	0	0	1.096	
2018	8	14	10	0	0	0.655	
2018	8	14	11	0	0	0.261	
2018	8	14	12	0	0	0	
2018	8	14	13	0	0	-0.072	
2018	8	14	14	0	0	0.053	
2018	8	14	15	0	0	0.339	
2018	8	14	16	0	0	0.712	
2018	8	14	17	0	0	1.082	
2018	8	14	18	0	0	1.364	
2018	8	14	19	0	0	1.497	
2018	8	14	20	0	0	1.459	
2018	8	14	21	0	0	1.272	
2018	8	14	22	0	0	0.995	
2018	8	14	23	0	0	0.708	
2018	8	15	0	0	0	0.491	
2018	8	15	1	0	0	0.404	
2018	8	15	2	0	0	0.471	
2018	8	15	3	0	0	0.676	
2018	8	15	4	0	0	0.964	
2018	8	15	5	0	0	1.258	
2018	8	15	6	0	0	1.479	
2018	8	15	7	0	0	1.565	
2018	8	15	8	0	0	1.49	
2018	8	15	9	0	0	1.266	
2018	8	15	10	0	0	0.945	
2018	8	15	11	0	0	0.601	
2018	8	15	12	0	0	0.314	
2018	8	15	13	0	0	0.151	
2018	8	15	14	0	0	0.148	
2018	8	15	15	0	0	0.301	
2018	8	15	16	0	0	0.573	
2018	8	15	17	0	0	0.898	
2018	8	15	18	0	0	1.2	
2018	8	15	19	0	0	1.413	
2018	8	15	20	0	0	1.493	
2018	8	15	21	0	0	1.428	
2018	8	15	22	0	0	1.243	
2018	8	15	23	0	0	0.991	
2018	8	16	0	0	0	0.738	
2018	8	16	1	0	0	0.548	
2018	8	16	2	0	0	0.467	
2018	8	16	3	0	0	0.51	
2018	8	16	4	0	0	0.662	
2018	8	16	5	0	0	0.878	
2018	8	16	6	0	0	1.096	
2018	8	16	7	0	0	1.256	
2018	8	16	8	0	0	1.314	
2018	8	16	9	0	0	1.252	
2018	8	16	10	0	0	1.085	
2018	8	16	11	0	0	0.853	
2018	8	16	12	0	0	0.614	
2018	8	16	13	0	0	0.429	
2018	8	16	14	0	0	0.343	
2018	8	16	15	0	0	0.378	
2018	8	16	16	0	0	0.529	
2018	8	16	17	0	0	0.762	
2018	8	16	18	0	0	1.025	
2018	8	16	19	0	0	1.26	
2018	8	16	20	0	0	1.418	
2018	8	16	21	0	0	1.466	
2018	8	16	22	0	0	1.398	
2018	8	16	23	0	0	1.234	
2018	8	17	0	0	0	1.015	
2018	8	17	1	0	0	0.791	
2018	8	17	2	0	0	0.613	
2018	8	17	3	0	0	0.518	
2018	8	17	4	0	0	0.518	
2018	8	17	5	0	0	0.606	
2018	8	17	6	0	0	0.749	
2018	8	17	7	0	0	0.905	
2018	8	17	8	0	0	1.028	
2018	8	17	9	0	0	1.087	
2018	8	17	10	0	0	1.065	
2018	8	17	11	0	0	0.971	
2018	8	17	12	0	0	0.832	
2018	8	17	13	0	0	0.687	
2018	8	17	14	0	0	0.577	
2018	8	17	15	0	0	0.536	
2018	8	17	16	0	0	0.579	
2018	8	17	17	0	0	0.703	
2018	8	17	18	0	0	0.886	
2018	8	17	19	0	0	1.091	
2018	8	17	20	0	0	1.275	
2018	8	17	21	0	0	1.401	
2018	8	17	22	0	0	1.441	
2018	8	17	23	0	0	1.387	
2018	8	18	0	0	0	1.25	
2018	8	18	1	0	0	1.056	
2018	8	18	2	0	0	0.846	
2018	8	18	3	0	0	0.66	
2018	8	18	4	0	0	0.531	
2018	8	18	5	0	0	0.48	
2018	8	18	6	0	0	0.507	
2018	8	18	7	0	0	0.596	
2018	8	18	8	0	0	0.717	
2018	8	18	9	0	0	0.836	
2018	8	18	10	0	0	0.922	
2018	8	18	11	0	0	0.957	
2018	8	18	12	0	0	0.937	
2018	8	18	13	0	0	0.874	
2018	8	18	14	0	0	0.793	
2018	8	18	15	0	0	0.723	
2018	8	18	16	0	0	0.692	
2018	8	18	17	0	0	0.718	
2018	8	18	18	0	0	0.806	
2018	8	18	19	0	0	0.945	
2018	8	18	20	0	0	1.111	
2018	8	18	21	0	0	1.271	
2018	8	18	22	0	0	1.39	
2018	8	18	23	0	0	1.44	
2018	8	19	0	0	0	1.405	
2018	8	19	1	0	0	1.284	
2018	8	19	2	0	0	1.098	
2018	8	19	3	0	0	0.878	
2018	8	19	4	0	0	0.663	
2018	8	19	5	0	0	0.493	
2018	8	19	6	0	0	0.395	
2018	8	19	7	0	0	0.381	
2018	8	19	8	0	0	0.447	
2018	8	19	9	0	0	0.567	
2018	8	19	10	0	0	0.711	
2018	8	19	11	0	0	0.842	
2018	8	19	12	0	0	0.934	
2018	8	19	13	0	0	0.97	
2018	8	19	14	0	0	0.952	
2018	8	19	15	0	0	0.897	
2018	8	19	16	0	0	0.831	
2018	8	19	17	0	0	0.786	
2018	8	19	18	0	0	0.785	
2018	8	19	19	0	0	0.844	
2018	8	19	20	0	0	0.96	
2018	8	19	21	0	0	1.115	
2018	8	19	22	0	0	1.278	
2018	8	19	23	0	0	1.409	
2018	8	20	0	0	0	1.473	
2018	8	20	1	0	0	1.446	
2018	8	20	2	0	0	1.323	
2018	8	20	3	0	0	1.118	
2018	8	20	4	0	0	0.865	
2018	8	20	5	0	0	0.611	
2018	8	20	6	0	0	0.402	
2018	8	20	7	0	0	0.277	
2018	8	20	8	0	0	0.254	
2018	8	20	9	0	0	0.331	
2018	8	20	10	0	0	0.483	
2018	8	20	11	0	0	0.67	
2018	8	20	12	0	0	0.848	
2018	8	20	13	0	0	0.979	
2018	8	20	14	0	0	1.041	
2018	8	20	15	0	0	1.03	
2018	8	20	16	0	0	0.966	
2018	8	20	17	0	0	0.879	
2018	8	20	18	0	0	0.809	
2018	8	20	19	0	0	0.789	
2018	8	20	20	0	0	0.84	
2018	8	20	21	0	0	0.962	
2018	8	20	22	0	0	1.134	
2018	8	20	23	0	0	1.317	
2018	8	21	0	0	0	1.465	
2018	8	21	1	0	0	1.534	
2018	8	21	2	0	0	1.494	
2018	8	21	3	0	0	1.34	
2018	8	21	4	0	0	1.093	
2018	8	21	5	0	0	0.796	
2018	8	21	6	0	0	0.504	
2018	8	21	7	0	0	0.276	
2018	8	21	8	0	0	0.154	
2018	8	21	9	0	0	0.157	
2018	8	21	10	0	0	0.277	
2018	8	21	11	0	0	0.479	
2018	8	21	12	0	0	0.712	
2018	8	21	13	0	0	0.922	
2018	8	21	14	0	0	1.064	
2018	8	21	15	0	0	1.115	
2018	8	21	16	0	0	1.078	
2018	8	21	17	0	0	0.978	
2018	8	21	18	0	0	0.861	
2018	8	21	19	0	0	0.773	
2018	8	21	20	0	0	0.755	
2018	8	21	21	0	0	0.827	
2018	8	21	22	0	0	0.982	
2018	8	21	23	0	0	1.189	
2018	8	22	0	0	0	1.397	
2018	8	22	1	0	0	1.551	
2018	8	22	2	0	0	1.602	
2018	8	22	3	0	0	1.522	
2018	8	22	4	0	0	1.314	
2018	8	22	5	0	0	1.011	
2018	8	22	6	0	0	0.671	
2018	8	22	7	0	0	0.36	
2018	8	22	8	0	0	0.142	
2018	8	22	9	0	0	0.057	
2018	8	22	10	0	0	0.118	
2018	8	22	11	0	0	0.301	
2018	8	22	12	0	0	0.557	
2018	8	22	13	0	0	0.822	
2018	8	22	14	0	0	1.035	
2018	8	22	15	0	0	1.154	
2018	8	22	16	0	0	1.161	
2018	8	22	17	0	0	1.073	
2018	8	22	18	0	0	0.931	
2018	8	22	19	0	0	0.791	
2018	8	22	20	0	0	0.707	
2018	8	22	21	0	0	0.718	
2018	8	22	22	0	0	0.836	
2018	8	22	23	0	0	1.04	
2018	8	23	0	0	0	1.285	
2018	8	23	1	0	0	1.507	
2018	8	23	2	0	0	1.644	
2018	8	23	3	0	0	1.649	
2018	8	23	4	0	0	1.505	
2018	8	23	5	0	0	1.229	
2018	8	23	6	0	0	0.873	
2018	8	23	7	0	0	0.507	
2018	8	23	8	0	0	0.207	
2018	8	23	9	0	0	0.033	
2018	8	23	10	0	0	0.018	
2018	8	23	11	0	0	0.156	
2018	8	23	12	0	0	0.405	
2018	8	23	13	0	0	0.7	
