Red,ESIME,,,,,,
Estación,UNISON,,,,,,
Ubicación,SONORA,,,,,,
Latitud (N),29.014278,,,,,,
Longitud (O),-111.135593,,,,,,
Altitud,0,,,,,,
,,,,,,,
,,,,,,,
AAAA/MM/DD HH:MM HORAZ,Dirección de ráfaga (grados),Dirección del Viento (grados),Humedad relativa (%),Precipitación (mm),Radiación Solar (W/m²),Temperatura del Aire (°C),Presión Atmosférica
2018-07-25 06:50,214,196,67,0,-1,31,995.4
2018-07-25 06:40,201,179,67,0,-1,31,995.5
2018-07-25 06:30,211,184,66,0,-1,31,995.3
2018-07-25 06:20,188,169,63,0,-1,31.2,995.4
2018-07-25 06:10,176,160,61,0,-1,31.3,995.4
2018-07-25 06:00,180,163,59,0,-1,31.5,995.3
2018-07-25 05:50,199,179,58,0,-1,31.6,995.2
2018-07-25 05:40,195,173,55,0,-1,31.8,994.9
2018-07-25 05:30,178,159,52,0,-1,32.1,994.7
2018-07-25 05:20,177,160,51,0,-1,32.3,994.5
2018-07-25 05:10,174,159,54,0,-1,32.4,994.4
2018-07-25 05:00,164,153,59,0,-1,32.6,994.3
2018-07-25 04:50,161,150,56,0,-1,33.1,994.1
2018-07-25 04:40,186,158,51,0,-1,33.6,994
2018-07-25 04:30,213,195,43,0,-1,34.5,993.9
2018-07-25 04:20,211,198,43,0,-1,34.5,993.8
2018-07-25 04:10,197,183,43,0,-1,34.6,993.6
2018-07-25 04:00,205,189,41,0,-1,35.1,993.6
2018-07-25 03:50,202,187,40,0,-1,35.3,993.5
2018-07-25 03:40,201,186,40,0,-1,35.4,993.4
2018-07-25 03:30,202,186,39,0,-1,35.8,993.3
2018-07-25 03:20,204,188,37,0,-1,36.1,993
2018-07-25 03:10,195,175,36,0,-1,36.1,992.8
2018-07-25 03:00,206,189,34,0,-1,36.6,992.5
2018-07-25 02:50,221,196,34,0,-1,36.8,992.4
2018-07-25 02:40,217,202,33,0,-1,37.1,992.3
2018-07-25 02:30,222,204,33,0,-1,37.5,992.2
2018-07-25 02:20,218,198,32,0,4,37.6,992.1
2018-07-25 02:10,229,206,31,0,14,38,992
2018-07-25 02:00,218,197,31,0,37,38.3,992
2018-07-25 01:50,211,185,31,0,58,38.6,991.8
2018-07-25 01:40,183,168,31,0,83,38.9,991.7
2018-07-25 01:30,196,174,31,0,112,39.1,991.5
2018-07-25 01:20,194,171,31,0,144,39.3,991.6
2018-07-25 01:10,189,169,30,0,178,39.6,991.6
2018-07-25 01:00,198,169,30,0,214,39.8,991.6
2018-07-25 00:50,186,161,29,0,249,40.1,991.6
2018-07-25 00:40,172,156,29,0,289,40.2,991.6
2018-07-25 00:30,192,168,29,0,326,40.5,991.7
2018-07-25 00:20,210,180,28,0,363,40.8,991.7
2018-07-25 00:10,216,177,28,0,400,41,992
2018-07-25 00:00,210,177,27,0,438,41,991.9
2018-07-24 23:50,214,180,27,0,471,41.1,991.8
2018-07-24 22:40,218,179,27,0,695,40.3,992.1
2018-07-24 22:30,222,188,28,0,723,40.9,992.1
2018-07-24 22:20,249,187,28,0,751,41.5,992.2
2018-07-24 21:00,236,165,23,0,934,42.3,993.1
2018-07-24 20:50,207,171,24,0,943,41.6,993.3
2018-07-24 20:40,224,191,24,0,958,42,993.4
2018-07-24 20:30,275,185,24,0,958,42.5,993.5
2018-07-24 20:20,240,155,24,0,966,42.3,993.6
2018-07-24 20:10,290,186,23,0,967,41.9,993.8
2018-07-24 20:00,155,78,24,0,972,41.7,993.9
2018-07-24 19:50,160,109,24,0,975,41.2,994.1
2018-07-24 19:40,265,189,25,0,979,41.3,994.1
2018-07-24 19:30,140,71,26,0,976,41.7,994.2
2018-07-24 19:20,228,140,26,0,972,40.8,994.3
2018-07-24 19:10,350,245,28,0,973,40.7,994.5
2018-07-24 19:00,276,196,27,0,972,40.7,994.6
2018-07-24 18:50,169,58,26,0,976,40.5,994.7
2018-07-24 18:40,222,124,26,0,965,40.4,994.9
2018-07-24 18:30,55,240,27,0,955,40.5,995
2018-07-24 18:20,12,175,27,0,951,40.1,995.1
2018-07-24 18:10,242,137,28,0,940,39.3,995.1
2018-07-24 18:00,171,118,29,0,925,38.9,995.2
2018-07-24 17:50,212,121,29,0,955,39.5,995.1
2018-07-24 17:40,166,128,31,0,888,38.1,995.1
2018-07-24 17:30,262,64,32,0,859,38.2,995.1
2018-07-24 17:20,122,68,32,0,845,37.8,995.2
2018-07-24 17:10,143,113,35,0,895,37,995.3
2018-07-24 17:00,130,102,35,0,753,36.7,995.2
2018-07-24 16:50,152,83,34,0,941,37.6,995
2018-07-24 16:40,143,97,35,0,911,37.4,994.9
2018-07-24 16:30,103,53,36,0,646,36.8,994.8
2018-07-24 16:20,67,39,37,0,801,36.8,994.7
2018-07-24 16:10,93,50,38,0,404,36.5,994.7
2018-07-24 16:00,119,83,42,0,552,36,994.5
2018-07-24 15:50,113,80,44,0,501,35.6,994.5
2018-07-24 15:40,111,76,47,0,604,34.9,994.5
2018-07-24 15:30,116,58,48,0,523,34.8,994.5
2018-07-24 15:20,104,64,50,0,483,34.7,994.6
2018-07-24 15:10,82,59,51,0,463,34.2,994.5
2018-07-24 15:00,99,60,54,0,448,33.9,994.5
2018-07-24 14:50,93,62,55,0,393,33.3,994.5
2018-07-24 14:40,98,76,58,0,348,32.6,994.4
2018-07-24 14:30,109,79,61,0,242,32,994.2
2018-07-24 14:20,83,58,61,0,161,32,994.1
2018-07-24 14:10,64,47,63,0,251,31.4,993.9
2018-07-24 14:00,86,59,64,0,114,31,993.8
2018-07-24 13:50,95,77,64,0,102,30.8,993.6
2018-07-24 13:40,105,80,65,0,79,30.9,993.5
2018-07-24 13:30,88,71,71,0,94,30.7,993.4
2018-07-24 13:20,85,68,69,0,89,30.8,993.3
2018-07-24 13:10,99,79,71,0,60,30.5,993.2
2018-07-24 13:00,85,59,72,0,37,30.3,993.1
2018-07-24 12:50,72,60,75,0,18,30.2,993.1
2018-07-24 12:40,126,104,74,0,1,29.9,992.9
2018-07-24 12:30,92,61,73,0,-1,30.3,992.9
2018-07-24 12:20,80,56,67,0,-1,30.6,992.8
2018-07-24 12:10,67,30,63,0,-1,31.1,992.5
2018-07-24 12:00,42,24,57,0,-1,31.2,992.4
2018-07-24 11:50,47,35,55,0,-1,30.9,992.4
2018-07-24 11:40,70,40,53,0,-1,30.9,992.4
2018-07-24 11:30,46,15,53,0,-1,31.1,992.3
2018-07-24 11:20,99,79,51,0,-1,31.1,992.1
2018-07-24 11:10,152,105,51,0,-1,31.1,992.1
2018-07-24 11:00,149,122,51,0,-1,30.9,991.8
2018-07-24 10:50,129,116,50,0,-1,31.2,991.6
2018-07-24 10:40,108,92,48,0,-1,31.5,991.7
2018-07-24 10:30,82,53,44,0,-1,31.8,991.6
2018-07-24 10:20,123,103,45,0,-1,31.2,991.5
2018-07-24 10:10,155,116,46,0,-1,31.3,991.4
2018-07-24 10:00,161,102,46,0,-1,31.7,991.3
2018-07-24 09:50,121,80,41,0,-1,32.3,991.4
2018-07-24 09:40,96,64,42,0,-1,32.1,991.4
2018-07-24 09:30,136,109,46,0,-1,31.2,991.1
2018-07-24 09:20,179,130,42,0,-1,32,990.9
2018-07-24 09:10,158,140,39,0,-1,32.2,990.8
2018-07-24 09:00,142,133,38,0,-1,32,990.9
2018-07-24 08:50,142,130,38,0,-1,32.1,991.1
2018-07-24 08:40,136,119,38,0,-1,31.8,991.1
2018-07-24 08:30,118,90,35,0,-1,32.7,991.1
2018-07-24 08:20,120,110,34,0,-1,32.4,991.1
2018-07-24 08:10,124,119,36,0,-1,32.3,991.1
2018-07-24 08:00,122,114,36,0,-1,32.6,990.9
2018-07-24 07:50,123,117,35,0,-1,32.6,990.8
2018-07-24 07:40,119,109,37,0,-1,32.3,990.9
2018-07-24 07:30,103,84,34,0,-1,32.9,990.9
2018-07-24 07:20,104,75,32,0,-1,33.3,990.9
2018-07-24 07:10,107,79,31,0,-1,33.7,990.8
2018-07-24 07:00,141,117,32,0,-1,33.1,990.8
2018-07-24 06:50,162,153,33,0,-1,33.1,990.7
2018-07-24 06:40,180,162,31,0,-1,33.6,990.6
2018-07-24 06:30,187,179,29,0,-1,34.3,990.6
2018-07-24 06:20,182,177,30,0,-1,34.3,990.5
2018-07-24 06:10,181,171,31,0,-1,34,990.4
2018-07-24 06:00,173,161,31,0,-1,34.1,990.4
2018-07-24 05:50,190,161,32,0,-1,34.1,990.4
2018-07-24 05:40,230,192,30,0,-1,35,990.3
2018-07-24 05:30,245,217,24,0,-1,37,990.3
2018-07-24 05:20,227,211,23,0,-1,37.2,990.3
2018-07-24 05:10,235,212,23,0,-1,37.5,990.2
2018-07-24 05:00,242,221,22,0,-1,38.1,990.1
2018-07-24 04:50,236,222,21,0,-1,38.3,990
2018-07-24 04:40,239,223,21,0,-1,38.6,989.9
2018-07-24 04:30,235,223,21,0,-1,38.9,989.9
2018-07-24 04:20,241,226,21,0,-1,39.2,989.8
2018-07-24 04:10,251,231,20,0,-1,39.4,989.6
2018-07-24 04:00,241,226,20,0,-1,39.5,989.3
2018-07-24 03:50,243,228,20,0,-1,39.8,989.2
2018-07-24 03:40,243,229,20,0,-1,40.1,989.1
2018-07-24 03:30,240,228,20,0,-1,40.3,989
2018-07-24 03:20,245,225,19,0,-1,40.6,988.8
2018-07-24 03:10,240,225,19,0,-1,40.8,988.7
2018-07-24 03:00,246,226,19,0,-1,41.2,988.4
2018-07-24 02:50,244,227,19,0,-1,41.3,988.3
2018-07-24 02:40,248,233,18,0,-1,41.7,988.1
2018-07-24 02:30,247,231,18,0,2,42,988
2018-07-24 02:20,240,224,17,0,6,42.5,987.9
2018-07-24 02:10,239,222,17,0,20,42.9,987.8
2018-07-24 02:00,216,202,18,0,42,42.8,987.8
2018-07-24 01:50,219,198,18,0,68,43.1,987.7
2018-07-24 01:40,197,176,18,0,94,43,
2018-07-24 01:30,208,178,18,0,127,43.3,987.7
2018-07-24 01:00,218,199,17,0,229,44.2,987.6
2018-07-24 00:50,221,184,17,0,262,44.7,987.5
2018-07-24 00:40,240,208,17,0,299,45.2,987.5
2018-07-24 00:30,182,162,17,0,338,44.7,987.6
2018-07-24 00:20,188,162,17,0,377,45,987.6
2018-07-24 00:10,239,180,17,0,417,45.4,987.6
2018-07-24 00:00,283,208,15,0,453,45.4,987.7
2018-07-23 23:50,241,199,16,0,485,45.7,987.8
2018-07-23 23:40,44,268,15,0,517,46.6,987.8
2018-07-23 23:30,204,15,14,0,549,46.1,987.8
2018-07-23 23:20,307,238,14,0,585,46.5,988
2018-07-23 23:10,341,90,17,0,621,46.6,988.1
2018-07-23 23:00,46,243,15,0,654,46.9,988.2
2018-07-23 22:50,57,1,16,0,684,45.7,988.3
2018-07-23 22:40,86,331,15,0,712,47.1,988.5
2018-07-23 22:30,169,16,15,0,741,46,988.6
2018-07-23 22:20,158,109,16,0,774,45.5,988.7
2018-07-23 22:10,187,138,16,0,797,45.7,988.9
2018-07-23 22:00,31,244,15,0,821,46.7,989.1
2018-07-23 21:50,135,310,15,0,846,46,989.2
2018-07-23 21:40,14,229,15,0,881,46.2,989.5
2018-07-23 21:30,120,357,16,0,923,45.2,989.6
2018-07-23 21:20,157,334,16,0,945,44.7,989.8
2018-07-23 21:10,130,318,17,0,806,44.4,989.9
2018-07-23 21:00,134,305,16,0,980,45.3,990.1
2018-07-23 20:50,193,26,17,0,971,45,990.2
2018-07-23 20:40,112,270,17,0,989,45.6,990.3
2018-07-23 20:30,322,256,18,0,1033,44.3,990.4
2018-07-23 20:20,114,318,20,0,389,43,990.5
2018-07-23 20:10,223,123,19,0,398,43,990.6
2018-07-23 20:00,213,148,20,0,437,42.5,990.8
2018-07-23 19:50,241,188,21,0,432,43.3,990.9
2018-07-23 19:40,351,263,21,0,1172,43.4,990.9
2018-07-23 19:30,102,6,22,0,955,42.9,990.9
2018-07-23 19:20,123,36,23,0,516,42.3,991.1
2018-07-23 19:10,88,23,24,0,571,41.3,991.4
2018-07-23 19:00,79,54,23,0,481,41.7,991.6
2018-07-23 18:50,217,93,23,0,700,41.8,991.7
2018-07-23 18:40,205,136,25,0,596,41,991.9
2018-07-23 18:30,130,56,25,0,1010,41,992
2018-07-23 18:20,132,78,24,0,961,40.9,992.2
2018-07-23 18:10,106,66,26,0,960,40.4,992.2
2018-07-23 18:00,125,59,27,0,949,39.6,992.3
2018-07-23 17:50,76,28,26,0,946,39.8,992.3
2018-07-23 17:40,148,40,25,0,918,39.7,992.3
2018-07-23 17:30,117,25,26,0,881,39,992.2
2018-07-23 17:20,68,20,27,0,845,38.6,992.3
2018-07-23 17:10,36,358,26,0,824,38.8,992.4
2018-07-23 17:00,39,358,27,0,808,38.2,992.4
2018-07-23 16:50,48,352,28,0,419,37.9,992.4
2018-07-23 16:40,74,8,25,0,686,38.4,992.4
2018-07-23 16:30,61,20,26,0,717,38.4,992.4
2018-07-23 16:20,220,45,26,0,686,38.3,992.4
2018-07-23 16:10,101,25,26,0,696,38,992.3
2018-07-23 16:00,129,85,26,0,654,37.6,992.3
2018-07-23 15:50,174,85,29,0,631,36.8,992.3
2018-07-23 15:40,119,88,29,0,612,36,992.3
2018-07-23 15:30,148,108,31,0,414,35,992.4
2018-07-23 15:20,122,101,33,0,556,34.3,992.4
2018-07-23 15:10,119,98,34,0,505,34.3,992.5
2018-07-23 15:00,150,129,37,0,239,33.4,992.4
2018-07-23 14:50,174,122,41,0,397,32.4,992.3
2018-07-23 14:40,99,75,46,0,273,31.3,992.4
2018-07-23 14:30,85,37,49,0,119,30.3,992.5
2018-07-23 14:20,89,44,49,0,78,29.7,992.4
2018-07-23 14:10,247,30,53,0,55,29.3,992.2
2018-07-23 14:00,197,125,54,0,42,28.8,992
2018-07-23 13:50,192,83,57,0,23,28.9,992
2018-07-23 13:40,84,56,51,0,16,29.4,991.9
2018-07-23 13:30,85,57,50,0,12,29.5,991.9
2018-07-23 13:20,54,42,47,0,10,29.9,991.8
2018-07-23 13:10,219,147,54,0,7,29.1,991.6
2018-07-23 13:00,234,85,49,0,5,30,991.5
2018-07-23 12:50,352,315,46,0,3,30.2,991.2
2018-07-23 12:40,301,274,45,0,0,29.9,991.3
2018-07-23 12:30,326,287,46,0,-1,30,991.2
2018-07-23 12:20,100,31,41,0,-1,30.6,991.3
2018-07-23 12:10,98,79,40,0,-1,30.5,991.4
2018-07-23 12:00,120,68,43,0,-1,30.3,991.4
2018-07-23 11:50,135,111,44,0,-1,30,991.1
2018-07-23 11:40,153,139,48,0,-1,29.8,991.1
2018-07-23 11:30,149,130,46,0,-1,29.8,990.9
2018-07-23 11:20,155,104,44,0,-1,30.1,990.9
2018-07-23 11:10,141,119,48,0,-1,29.9,990.8
2018-07-23 11:00,140,102,46,0,-1,30,990.8
2018-07-23 10:50,96,66,42,0,-1,30.4,990.8
2018-07-23 10:40,44,15,38,0,-1,31.1,990.8
2018-07-23 10:30,0,0,36,0,-1,31,990.8
2018-07-23 10:20,180,155,38,0,-1,30.6,990.7
2018-07-23 10:10,167,129,39,0,-1,30.6,990.8
2018-07-23 10:00,287,242,35,0,-1,31.8,990.5
2018-07-23 09:50,240,216,35,0,-1,31.8,990.3
2018-07-23 09:40,227,191,36,0,-1,31.7,990.5
2018-07-23 09:30,194,184,41,0,-1,30.7,990.7
2018-07-23 09:20,182,162,42,0,-1,31.2,990.8
2018-07-23 09:10,276,152,38,0,-1,31.4,990.8
2018-07-23 09:00,257,184,41,0,-1,30.9,990.9
2018-07-23 08:50,206,179,39,0,-1,31,991
2018-07-23 08:40,192,165,41,0,-1,31,991
2018-07-23 08:30,183,176,40,0,-1,31,991
2018-07-23 08:20,168,161,41,0,-1,31.1,991
2018-07-23 08:10,205,184,40,0,-1,31.4,991
2018-07-23 08:00,214,203,37,0,-1,32,991.1
2018-07-23 07:50,209,194,36,0,-1,31.9,991.3
2018-07-23 07:40,186,167,36,0,-1,31.5,991.4
2018-07-23 07:30,174,158,38,0,-1,31.4,991.5
2018-07-23 07:20,163,137,41,0,-1,31,991.6
2018-07-23 07:10,167,120,39,0,-1,31.4,991.7
2018-07-23 07:00,196,184,39,0,-1,31.7,991.6
2018-07-23 06:50,195,174,35,0,-1,31.9,991.6
2018-07-23 06:40,185,168,36,0,-1,31.9,991.7
2018-07-23 06:30,186,172,34,0,-1,32.4,991.7
2018-07-23 06:20,180,172,33,0,-1,32.4,991.6
2018-07-23 06:10,174,167,32,0,-1,32.8,991.6
2018-07-23 06:00,188,174,34,0,-1,32.6,991.6
2018-07-23 05:50,180,170,35,0,-1,32.6,991.6
2018-07-23 05:40,168,158,34,0,-1,32.8,991.7
2018-07-23 05:30,179,168,34,0,-1,33,991.8
2018-07-23 05:20,186,168,35,0,-1,33.4,991.9
2018-07-23 05:10,300,249,30,0,-1,34.1,992
2018-07-23 05:00,338,323,30,0,-1,34.9,992
2018-07-23 04:50,356,311,26,0,-1,35.8,992.2
2018-07-23 04:40,237,219,25,0,-1,36.2,992
2018-07-23 04:30,258,228,24,0,-1,36.7,991.8
2018-07-23 04:20,243,228,24,0,-1,36.9,991.6
2018-07-23 04:10,239,226,24,0,-1,37.1,991.6
2018-07-23 04:00,236,223,24,0,-1,37.2,991.5
2018-07-23 03:50,233,218,24,0,-1,37.4,991.4
2018-07-23 03:40,244,221,24,0,-1,37.5,991.3
2018-07-23 03:30,232,218,24,0,-1,37.7,991.3
2018-07-23 03:20,238,218,24,0,-1,37.9,991.2
2018-07-23 03:10,240,220,23,0,-1,38.2,991.1
2018-07-23 03:00,246,223,23,0,-1,38.6,991.2
2018-07-23 02:50,243,225,22,0,-1,38.8,991.1
2018-07-23 02:40,246,228,22,0,-1,39,990.9
2018-07-23 02:30,246,226,22,0,0,39.4,990.7
2018-07-23 02:20,242,227,22,0,4,39.7,990.5
2018-07-23 02:10,242,228,21,0,16,40,990.3
2018-07-23 02:00,248,227,21,0,35,40.5,990.2
2018-07-23 01:50,251,231,20,0,61,40.9,990.1
2018-07-23 01:40,250,229,20,0,88,41.5,990
2018-07-23 01:30,251,224,20,0,119,41.7,989.8
2018-07-23 01:20,227,208,21,0,153,41.3,989.7
2018-07-23 01:10,238,213,21,0,184,41.5,989.6
2018-07-23 01:00,224,205,21,0,220,41.6,989.6
2018-07-23 00:50,222,202,21,0,250,41.6,989.6
2018-07-23 00:40,215,200,21,0,290,41.6,989.6
2018-07-23 00:30,218,199,21,0,331,41.8,989.7
2018-07-23 00:20,230,210,21,0,369,42.3,989.8
2018-07-23 00:10,236,197,21,0,402,42.3,990
2018-07-23 00:00,224,197,21,0,446,42.4,990
2018-07-22 23:50,250,216,21,0,479,43.1,989.9
2018-07-22 23:40,46,250,19,0,507,43.9,989.8
2018-07-22 23:30,320,271,20,0,558,43.5,990
2018-07-22 23:20,332,284,19,0,592,43.5,990.2
2018-07-22 23:10,14,250,19,0,620,43.9,990.2
2018-07-22 22:50,15,298,20,0,675,43.7,990.2
2018-07-22 22:40,336,301,19,0,716,43.5,990.3
2018-07-22 22:30,14,248,20,0,749,44.1,990.5
2018-07-22 22:20,339,287,19,0,772,43.9,990.6
2018-07-22 22:10,321,237,20,0,793,43.6,990.7
2018-07-22 22:00,52,307,20,0,823,43.5,990.9
2018-07-22 21:50,334,293,21,0,849,43.1,991.1
2018-07-22 21:40,319,268,21,0,869,43.3,991.2
2018-07-22 21:30,343,261,21,0,891,43.3,991.4
2018-07-22 21:20,343,195,21,0,905,43.2,991.5
2018-07-22 21:10,320,261,21,0,922,43.2,991.8
2018-07-22 21:00,331,290,21,0,939,42.8,991.9
2018-07-22 20:50,52,284,22,0,948,43.1,992.1
2018-07-22 20:40,303,245,22,0,955,42.6,992.3
2018-07-22 20:30,53,296,22,0,959,42.2,992.4
2018-07-22 20:20,319,170,22,0,959,42.6,992.6
2018-07-22 20:10,286,216,26,0,968,42.2,992.8
2018-07-22 20:00,310,232,22,0,967,42.5,992.9
2018-07-22 19:50,46,244,22,0,974,42.4,993.1
2018-07-22 19:40,335,299,23,0,977,41.7,993.4
2018-07-22 19:30,38,268,23,0,983,41.5,993.4
2018-07-22 19:20,328,265,23,0,985,41.1,993.5
2018-07-22 19:10,332,257,23,0,985,41.1,993.6
2018-07-22 19:00,327,269,24,0,982,41,993.8
2018-07-22 18:50,327,257,24,0,978,40.8,993.9
2018-07-22 18:40,15,212,26,0,971,40.2,994.1
2018-07-22 18:30,347,252,24,0,963,40.5,994.2
2018-07-22 18:20,23,261,27,0,949,40.2,994.3
2018-07-22 18:10,243,133,27,0,939,39.4,994.5
2018-07-22 18:00,143,58,28,0,917,39,994.6
2018-07-22 17:50,121,83,30,0,898,38.4,994.8
2018-07-22 17:40,216,119,31,0,873,37.9,994.9
2018-07-22 17:30,359,116,32,0,854,37.9,995
2018-07-22 17:20,135,91,33,0,827,37.1,995.1
2018-07-22 17:10,192,123,34,0,802,37.1,995.1
2018-07-22 17:00,348,233,34,0,780,37.3,995.1
2018-07-22 16:50,96,221,34,0,751,37.6,995.2
2018-07-22 16:40,253,165,37,0,725,36.2,995.3
2018-07-22 16:30,232,189,40,0,697,35.2,995.3
2018-07-22 16:20,223,165,41,0,665,35.5,995.3
2018-07-22 16:10,11,138,42,0,635,35.1,995.4
2018-07-22 16:00,99,19,43,0,603,34.9,995.4
2018-07-22 15:50,114,39,44,0,572,34.3,995.5
2018-07-22 15:40,175,300,46,0,538,33.9,995.5
2018-07-22 15:30,358,191,49,0,505,33.6,995.5
2018-07-22 15:20,230,165,51,0,468,33,995.6
2018-07-22 15:10,316,169,53,0,435,32.6,995.6
2018-07-22 15:00,246,89,52,0,398,32.4,995.6
2018-07-22 14:50,141,87,54,0,362,32,995.5
2018-07-22 14:40,138,84,59,0,326,31.2,995.5
2018-07-22 14:30,93,65,61,0,289,31,995.4
2018-07-22 14:20,120,72,63,0,253,30.6,995.2
2018-07-22 14:10,72,35,66,0,219,30.5,995.1
2018-07-22 14:00,66,28,68,0,183,30.2,995.2
2018-07-22 13:50,115,33,69,0,151,29.7,995.2
2018-07-22 13:40,49,27,71,0,121,29,995.2
2018-07-22 13:30,75,2,72,0,94,28.6,995.1
2018-07-22 13:20,28,5,74,0,67,27.7,995
2018-07-22 13:10,100,40,79,0,41,26.7,995.1
2018-07-22 13:00,0,0,80,0,19,26.3,995
2018-07-22 12:50,26,343,78,0,9,26.8,994.9
2018-07-22 12:40,355,345,76,0,2,27,994.9
2018-07-22 12:30,353,345,77,0,-1,26.9,994.8
2018-07-22 12:20,2,350,76,0,-1,27.1,994.8
2018-07-22 12:10,11,351,76,0,-1,26.9,994.8
2018-07-22 12:00,51,31,75,0,-1,27,994.7
2018-07-22 11:50,52,44,74,0,-1,27.1,994.7
2018-07-22 11:40,37,17,72,0,-1,27.6,994.6
2018-07-22 11:30,53,24,71,0,-1,27.3,994.7
2018-07-22 11:20,31,12,70,0,-1,27.7,994.6
2018-07-22 11:10,21,352,74,0,-1,27.3,994.6
2018-07-22 11:00,0,0,74,0,-1,27.1,994.5
2018-07-22 10:50,109,56,73,0,-1,27.5,994.6
2018-07-22 10:40,113,64,73,0,-1,27.4,994.6
2018-07-22 10:30,0,0,73,0,-1,27.3,994.6
2018-07-22 10:20,0,0,72,0,-1,27.4,994.6
2018-07-22 10:10,353,311,70,0,-1,27.6,994.6
2018-07-22 10:00,314,273,69,0,-1,27.8,994.6
2018-07-22 09:50,0,0,68,0,-1,27.7,994.5
2018-07-22 09:40,0,0,68,0,-1,27.8,994.5
2018-07-22 09:30,217,174,68,0,-1,27.5,994.4
2018-07-22 09:20,169,157,69,0,-1,27.4,994.4
2018-07-22 09:10,154,147,67,0,-1,27.4,994.4
2018-07-22 09:00,150,137,65,0,-1,27.6,994.4
2018-07-22 08:50,157,141,62,0,-1,27.8,994.6
2018-07-22 08:40,176,151,59,0,-1,28.1,994.6
2018-07-22 08:30,186,177,58,0,-1,28.3,994.6
2018-07-22 08:20,184,173,57,0,-1,28.5,994.7
2018-07-22 08:10,184,174,53,0,-1,28.9,994.7
2018-07-22 08:00,188,176,52,0,-1,28.9,994.8
2018-07-22 07:50,188,177,52,0,-1,29,994.8
2018-07-22 07:40,188,176,52,0,-1,29.2,994.9
2018-07-22 07:30,186,167,51,0,-1,29.3,995
2018-07-22 07:20,188,174,51,0,-1,29.2,994.9
2018-07-22 07:10,178,166,54,0,-1,29.2,994.9
2018-07-22 07:00,179,164,54,0,-1,29.2,994.8
2018-07-22 06:50,183,175,52,0,-1,29.5,994.9
2018-07-22 06:40,171,166,51,0,-1,30,994.9
2018-07-22 06:30,196,176,49,0,-1,30.4,994.8
2018-07-22 06:20,187,177,49,0,-1,30.6,994.8
2018-07-22 06:10,209,179,48,0,-1,30.8,994.8
2018-07-22 06:00,194,181,47,0,-1,30.9,994.6
2018-07-22 05:50,183,175,47,0,-1,30.9,994.6
2018-07-22 05:40,182,174,46,0,-1,30.9,994.4
2018-07-22 05:30,176,164,46,0,-1,30.9,994.3
2018-07-22 05:20,173,162,46,0,-1,31.2,994.4
2018-07-22 05:10,200,174,44,0,-1,31.6,994.4
2018-07-22 05:00,196,178,42,0,-1,31.8,994.2
2018-07-22 04:50,190,174,42,0,-1,32.1,994.2
2018-07-22 04:40,192,177,41,0,-1,32.4,994.3
2018-07-22 04:30,174,165,41,0,-1,32.6,994.2
2018-07-22 04:20,192,175,39,0,-1,32.9,994.1
2018-07-22 04:10,194,180,38,0,-1,33.2,994
2018-07-22 04:00,197,185,36,0,-1,33.5,993.9
2018-07-22 03:50,203,189,35,0,-1,33.8,993.9
2018-07-22 03:40,200,184,34,0,-1,34.1,993.7
2018-07-22 03:30,199,185,34,0,-1,34.3,993.5
2018-07-22 03:20,202,186,32,0,-1,34.8,993.4
2018-07-22 03:10,183,174,33,0,-1,34.6,993.3
2018-07-22 03:00,192,177,33,0,-1,34.8,993.3
2018-07-22 02:50,195,176,32,0,-1,35.3,993.2
2018-07-22 02:40,191,179,31,0,-1,35.6,993.1
2018-07-22 02:30,205,183,32,0,0,35.7,992.9
2018-07-22 02:20,211,192,30,0,4,36.3,992.8
2018-07-22 02:10,207,189,30,0,15,36.5,992.7
2018-07-22 02:00,213,193,30,0,33,36.7,992.6
2018-07-22 01:50,221,202,30,0,48,37.1,992.4
2018-07-22 01:40,225,201,30,0,70,37.1,992.3
2018-07-22 01:30,223,199,31,0,74,37.1,992.2
2018-07-22 01:20,234,203,32,0,67,37,992.2
2018-07-22 01:10,224,202,32,0,57,37.2,992.1
2018-07-22 01:00,212,193,32,0,66,37.1,992.2
2018-07-22 00:50,213,191,32,0,68,37.3,992.2
2018-07-22 00:40,215,200,32,0,59,37.6,992.1
2018-07-22 00:30,233,194,32,0,60,37.7,992
2018-07-22 00:20,245,194,32,0,82,38.5,991.9
2018-07-22 00:10,230,194,30,0,464,39.3,991.9
2018-07-22 00:00,235,200,31,0,465,39.2,992.1
2018-07-21 23:50,239,197,31,0,481,39.4,992
2018-07-21 23:40,215,175,31,0,510,39.7,992
2018-07-21 23:30,197,172,32,0,548,39.5,992.1
2018-07-21 23:20,202,169,32,0,580,39.3,992.1
2018-07-21 23:10,211,181,31,0,617,39.6,992.2
2018-07-21 23:00,216,181,32,0,662,39.5,992.1
2018-07-21 22:50,313,204,29,0,716,40.4,992.2
2018-07-21 22:40,227,178,24,0,733,41.7,992.2
2018-07-21 22:30,316,246,24,0,757,41.5,992.1
2018-07-21 22:20,279,229,24,0,784,41.1,992.2
2018-07-21 22:10,299,222,24,0,804,40.9,992.3
2018-07-21 22:00,316,229,24,0,824,41.3,992.5
2018-07-21 21:50,51,275,24,0,833,40.4,992.7
2018-07-21 21:40,330,240,26,0,874,41.2,992.8
2018-07-21 21:30,251,161,26,0,886,40.3,993
2018-07-21 21:20,360,205,26,0,908,40.5,993
