Plot Title: salinidad,,,,,,
#,Fecha,"Cond Low Rng, S/cm","Cond High Rng, S/cm","Temp, C","Specific Conductance, S/cm","Salinity, ppt"
1237,8/29/18 9:45,33686,54525.5,28.43,51048,33.5085
1238,8/29/18 10:00,33686,54525.5,28.43,51048,33.5085
1239,8/29/18 10:15,33686,54525.5,28.43,51048,33.5085
1240,8/29/18 10:30,33686,54525.5,28.43,51048,33.5085
1241,8/29/18 10:45,33686,54525.5,28.44,51038.5,33.5015
1242,8/29/18 11:00,33686,54525.5,28.44,51038.5,33.5015
1243,8/29/18 11:15,33686,54525.5,28.44,51038.5,33.5015
1244,8/29/18 11:30,33686,54525.5,28.45,51028.9,33.4944
1245,8/29/18 11:45,33686,54525.5,28.45,51028.9,33.4944
1246,8/29/18 12:00,33686,54525.5,28.45,51028.9,33.4944
1247,8/29/18 12:15,33686,54525.5,28.47,51009.7,33.4803
1248,8/29/18 12:30,33686,54525.5,28.47,51009.7,33.4803
1249,8/29/18 12:45,33686,54525.5,28.47,51009.7,33.4803
1250,8/29/18 13:00,33686,54525.5,28.45,51028.9,33.4944
1251,8/29/18 13:15,33686,54525.5,28.45,51028.9,33.4944
1252,8/29/18 13:30,33686,54525.5,28.48,51000.2,33.4732
1253,8/29/18 13:45,33686,54525.5,28.5,50981,33.4591
1254,8/29/18 14:00,33686,54525.5,28.51,50971.5,33.4521
1255,8/29/18 14:15,33686,54525.5,28.51,50971.5,33.4521
1256,8/29/18 14:30,33686,54525.5,28.51,50971.5,33.4521
1257,8/29/18 14:45,33686,54525.5,28.53,50952.3,33.438
1258,8/29/18 15:00,33686,54525.5,28.53,50952.3,33.438
1259,8/29/18 15:15,33686,54525.5,28.54,50942.8,33.431
1260,8/29/18 15:30,33686,54525.5,28.54,50942.8,33.431
1261,8/29/18 15:45,33686,54525.5,28.56,50923.7,33.4169
1262,8/29/18 16:00,33686,54525.5,28.56,50923.7,33.4169
1263,8/29/18 16:15,33686,54525.5,28.57,50914.2,33.4099
1264,8/29/18 16:30,33686,54525.5,28.57,50914.2,33.4099
1265,8/29/18 16:45,33686,54525.5,28.57,50914.2,33.4099
1266,8/29/18 17:00,33686,54525.5,28.57,50914.2,33.4099
1267,8/29/18 17:15,33686,54525.5,28.57,50914.2,33.4099
1268,8/29/18 17:30,33686,54525.5,28.57,50914.2,33.4099
1269,8/29/18 17:45,33686,54525.5,28.57,50914.2,33.4099
1270,8/29/18 18:00,33686,54525.5,28.57,50914.2,33.4099
1271,8/29/18 18:15,33686,54525.5,28.57,50914.2,33.4099
1272,8/29/18 18:30,33686,54525.5,28.56,50923.7,33.4169
1273,8/29/18 18:45,33686,54525.5,28.48,51000.2,33.4732
1274,8/29/18 19:00,33686,54525.5,28.41,51067.2,33.5227
1275,8/29/18 19:15,33686,54525.5,28.4,51076.8,33.5297
1276,8/29/18 19:30,33686,54525.5,28.4,51076.8,33.5297
1277,8/29/18 19:45,33686,54525.5,28.4,51076.8,33.5297
1278,8/29/18 20:00,33686,54525.5,28.4,51076.8,33.5297
1279,8/29/18 20:15,33686,54525.5,28.38,51096,33.5439
1280,8/29/18 20:30,33686,54525.5,28.4,51076.8,33.5297
1281,8/29/18 20:45,33686,54525.5,28.38,51096,33.5439
1282,8/29/18 21:00,33686,54525.5,28.4,51076.8,33.5297
1283,8/29/18 21:15,33686,54525.5,28.4,51076.8,33.5297
1284,8/29/18 21:30,33686,54525.5,28.41,51067.2,33.5227
1285,8/29/18 21:45,33686,54525.5,28.41,51067.2,33.5227
1286,8/29/18 22:00,33686,54525.5,28.41,51067.2,33.5227
1287,8/29/18 22:15,33686,54525.5,28.43,51048,33.5085
1288,8/29/18 22:30,33686,54525.5,28.43,51048,33.5085
1289,8/29/18 22:45,33686,54525.5,28.43,51048,33.5085
1290,8/29/18 23:00,33686,54525.5,28.44,51038.5,33.5015
1291,8/29/18 23:15,33686,54525.5,28.45,51028.9,33.4944
1292,8/29/18 23:30,33686,54525.5,28.45,51028.9,33.4944
1293,8/29/18 23:45,33686,54525.5,28.47,51009.7,33.4803
1294,8/30/18 0:00,33686,54525.5,28.47,51009.7,33.4803
1295,8/30/18 0:15,33686,54525.5,28.48,51000.2,33.4732
1296,8/30/18 0:30,33686,54525.5,28.5,50981,33.4591
1297,8/30/18 0:45,33686,54525.5,28.5,50981,33.4591
1298,8/30/18 1:00,33686,54525.5,28.51,50971.5,33.4521
1299,8/30/18 1:15,33686,54525.5,28.51,50971.5,33.4521
1300,8/30/18 1:30,33686,54525.5,28.53,50952.3,33.438
1301,8/30/18 1:45,33686,54525.5,28.51,50971.5,33.4521
1302,8/30/18 2:00,33686,54525.5,28.54,50942.8,33.431
1303,8/30/18 2:15,33686,54525.5,28.6,50885.5,33.3888
1304,8/30/18 2:30,33686,54525.5,28.62,50866.5,33.3748
1305,8/30/18 2:45,33686,54525.5,28.63,50857,33.3677
1306,8/30/18 3:00,33686,54525.5,28.64,50847.4,33.3607
1307,8/30/18 3:15,33686,54525.5,28.64,50847.4,33.3607
1308,8/30/18 3:30,33686,54525.5,28.67,50818.9,33.3397
1309,8/30/18 3:45,33686,54525.5,28.67,50818.9,33.3397
1310,8/30/18 4:00,33686,54525.5,28.69,50799.9,33.3257
1311,8/30/18 4:15,33686,54525.5,28.7,50790.4,33.3187
1312,8/30/18 4:30,33686,54525.5,28.7,50790.4,33.3187
1313,8/30/18 4:45,33686,54525.5,28.72,50771.4,33.3047
1314,8/30/18 5:00,33686,54525.5,28.7,50790.4,33.3187
1315,8/30/18 5:15,33686,54525.5,28.7,50790.4,33.3187
1316,8/30/18 5:30,33686,54525.5,28.7,50790.4,33.3187
1317,8/30/18 5:45,33686,54525.5,28.7,50790.4,33.3187
1318,8/30/18 6:00,33686,54525.5,28.69,50799.9,33.3257
1319,8/30/18 6:15,33686,54525.5,28.62,50866.5,33.3748
1320,8/30/18 6:30,33686,54525.5,28.53,50952.3,33.438
1321,8/30/18 6:45,33686,54525.5,28.5,50981,33.4591
1322,8/30/18 7:00,33686,54525.5,28.48,51000.2,33.4732
1323,8/30/18 7:15,33686,54525.5,28.48,51000.2,33.4732
1324,8/30/18 7:30,33686,54525.5,28.47,51009.7,33.4803
1325,8/30/18 7:45,33686,54525.5,28.47,51009.7,33.4803
1326,8/30/18 8:00,33686,54525.5,28.47,51009.7,33.4803
1327,8/30/18 8:15,33686,54525.5,28.47,51009.7,33.4803
1328,8/30/18 8:30,33686,54525.5,28.47,51009.7,33.4803
1329,8/30/18 8:45,33686,54525.5,28.47,51009.7,33.4803
1330,8/30/18 9:00,33686,54525.5,28.47,51009.7,33.4803
1331,8/30/18 9:15,33686,54525.5,28.47,51009.7,33.4803
1332,8/30/18 9:30,33686,54525.5,28.47,51009.7,33.4803
1333,8/30/18 9:45,33686,54525.5,28.47,51009.7,33.4803
1334,8/30/18 10:00,33686,54525.5,28.47,51009.7,33.4803
1335,8/30/18 10:15,33686,54525.5,28.48,51000.2,33.4732
1336,8/30/18 10:30,33686,54525.5,28.48,51000.2,33.4732
1337,8/30/18 10:45,33686,54525.5,28.48,51000.2,33.4732
1338,8/30/18 11:00,33686,54525.5,28.48,51000.2,33.4732
1339,8/30/18 11:15,33686,54525.5,28.5,50981,33.4591
1340,8/30/18 11:30,33686,54525.5,28.5,50981,33.4591
1341,8/30/18 11:45,33686,54525.5,28.5,50981,33.4591
1342,8/30/18 12:00,33686,54525.5,28.51,50971.5,33.4521
1343,8/30/18 12:15,33686,54525.5,28.5,50981,33.4591
1344,8/30/18 12:30,33686,54525.5,28.51,50971.5,33.4521
1345,8/30/18 12:45,33686,54525.5,28.51,50971.5,33.4521
1346,8/30/18 13:00,33686,54525.5,28.51,50971.5,33.4521
1347,8/30/18 13:15,33686,54525.5,28.51,50971.5,33.4521
1348,8/30/18 13:30,33686,54525.5,28.51,50971.5,33.4521
1349,8/30/18 13:45,33686,54525.5,28.51,50971.5,33.4521
1350,8/30/18 14:00,33686,54525.5,28.53,50952.3,33.438
1351,8/30/18 14:15,33686,54525.5,28.56,50923.7,33.4169
1352,8/30/18 14:30,33686,54525.5,28.56,50923.7,33.4169
1353,8/30/18 14:45,33686,54525.5,28.56,50923.7,33.4169
1354,8/30/18 15:00,33686,54525.5,28.56,50923.7,33.4169
1355,8/30/18 15:15,33686,54525.5,28.56,50923.7,33.4169
1356,8/30/18 15:30,33686,54525.5,28.56,50923.7,33.4169
1357,8/30/18 15:45,33686,54525.5,28.56,50923.7,33.4169
1358,8/30/18 16:00,33686,54525.5,28.57,50914.2,33.4099
1359,8/30/18 16:15,33686,54525.5,28.57,50914.2,33.4099
1360,8/30/18 16:30,33686,54525.5,28.57,50914.2,33.4099
1361,8/30/18 16:45,33686,54525.5,28.59,50895.1,33.3958
1362,8/30/18 17:00,33686,54525.5,28.59,50895.1,33.3958
1363,8/30/18 17:15,33686,54525.5,28.59,50895.1,33.3958
1364,8/30/18 17:30,33686,54525.5,28.59,50895.1,33.3958
1365,8/30/18 17:45,33686,54525.5,28.59,50895.1,33.3958
1366,8/30/18 18:00,33686,54525.5,28.57,50914.2,33.4099
1367,8/30/18 18:15,33686,54525.5,28.59,50895.1,33.3958
1368,8/30/18 18:30,33686,54525.5,28.57,50914.2,33.4099
1369,8/30/18 18:45,33686,54525.5,28.56,50923.7,33.4169
1370,8/30/18 19:00,33686,54525.5,28.47,51009.7,33.4803
1371,8/30/18 19:15,33686,54525.5,28.44,51038.5,33.5015
1372,8/30/18 19:30,33686,54525.5,28.43,51048,33.5085
1373,8/30/18 19:45,33686,54525.5,28.43,51048,33.5085
1374,8/30/18 20:00,33686,54525.5,28.43,51048,33.5085
1375,8/30/18 20:15,33686,54525.5,28.43,51048,33.5085
1376,8/30/18 20:30,33686,54525.5,28.43,51048,33.5085
1377,8/30/18 20:45,33686,54525.5,28.41,51067.2,33.5227
1378,8/30/18 21:00,33686,54525.5,28.43,51048,33.5085
1379,8/30/18 21:15,33686,54525.5,28.43,51048,33.5085
1380,8/30/18 21:30,33686,54525.5,28.43,51048,33.5085
1381,8/30/18 21:45,33686,54525.5,28.43,51048,33.5085
1382,8/30/18 22:00,33686,54525.5,28.44,51038.5,33.5015
1383,8/30/18 22:15,33686,54525.5,28.44,51038.5,33.5015
1384,8/30/18 22:30,33686,54525.5,28.44,51038.5,33.5015
1385,8/30/18 22:45,33686,54525.5,28.45,51028.9,33.4944
1386,8/30/18 23:00,33686,54525.5,28.45,51028.9,33.4944
1387,8/30/18 23:15,33686,54525.5,28.47,51009.7,33.4803
1388,8/30/18 23:30,33686,54525.5,28.48,51000.2,33.4732
1389,8/30/18 23:45,33686,54525.5,28.47,51009.7,33.4803
1390,8/31/18 0:00,33686,54525.5,28.48,51000.2,33.4732
1391,8/31/18 0:15,33686,54525.5,28.5,50981,33.4591
1392,8/31/18 0:30,33686,54525.5,28.5,50981,33.4591
1393,8/31/18 0:45,33686,54525.5,28.51,50971.5,33.4521
1394,8/31/18 1:00,33686,54525.5,28.53,50952.3,33.438
1395,8/31/18 1:15,33686,54525.5,28.53,50952.3,33.438
1396,8/31/18 1:30,33686,54525.5,28.53,50952.3,33.438
1397,8/31/18 1:45,33686,54525.5,28.54,50942.8,33.431
1398,8/31/18 2:00,33686,54525.5,28.56,50923.7,33.4169
1399,8/31/18 2:15,33686,54525.5,28.54,50942.8,33.431
1400,8/31/18 2:30,33686,54525.5,28.54,50942.8,33.431
1401,8/31/18 2:45,33686,54525.5,28.57,50914.2,33.4099
1402,8/31/18 3:00,33686,54525.5,28.62,50866.5,33.3748
1403,8/31/18 3:15,33686,54525.5,28.63,50857,33.3677
1404,8/31/18 3:30,33686,54525.5,28.64,50847.4,33.3607
1405,8/31/18 3:45,33686,54525.5,28.64,50847.4,33.3607
1406,8/31/18 4:00,33686,54525.5,28.66,50828.4,33.3467
1407,8/31/18 4:15,33686,54525.5,28.66,50828.4,33.3467
1408,8/31/18 4:30,33686,54525.5,28.69,50799.9,33.3257
1409,8/31/18 4:45,33686,54525.5,28.69,50799.9,33.3257
1410,8/31/18 5:00,33686,54525.5,28.7,50790.4,33.3187
1411,8/31/18 5:15,33686,54525.5,28.7,50790.4,33.3187
1412,8/31/18 5:30,33686,54525.5,28.7,50790.4,33.3187
1413,8/31/18 5:45,33686,54525.5,28.72,50771.4,33.3047
1414,8/31/18 6:00,33686,54525.5,28.72,50771.4,33.3047
1415,8/31/18 6:15,33686,54525.5,28.7,50790.4,33.3187
1416,8/31/18 6:30,33686,54525.5,28.7,50790.4,33.3187
1417,8/31/18 6:45,33686,54525.5,28.63,50857,33.3677
1418,8/31/18 7:00,33686,54525.5,28.56,50923.7,33.4169
1419,8/31/18 7:15,33686,54525.5,28.53,50952.3,33.438
1420,8/31/18 7:30,33686,54525.5,28.53,50952.3,33.438
1421,8/31/18 7:45,33686,54525.5,28.51,50971.5,33.4521
1422,8/31/18 8:00,33686,54525.5,28.51,50971.5,33.4521
1423,8/31/18 8:15,33686,54525.5,28.5,50981,33.4591
1424,8/31/18 8:30,33686,54525.5,28.5,50981,33.4591
1425,8/31/18 8:45,33686,54525.5,28.5,50981,33.4591
1426,8/31/18 9:00,33686,54525.5,28.5,50981,33.4591
1427,8/31/18 9:15,33686,54525.5,28.51,50971.5,33.4521
1428,8/31/18 9:30,33686,54525.5,28.5,50981,33.4591
1429,8/31/18 9:45,33686,54525.5,28.51,50971.5,33.4521
1430,8/31/18 10:00,33686,54525.5,28.51,50971.5,33.4521
1431,8/31/18 10:15,33686,54525.5,28.53,50952.3,33.438
1432,8/31/18 10:30,33686,54525.5,28.53,50952.3,33.438
1433,8/31/18 10:45,33686,54525.5,28.53,50952.3,33.438
1434,8/31/18 11:00,33686,54525.5,28.54,50942.8,33.431
1435,8/31/18 11:15,33686,54525.5,28.54,50942.8,33.431
1436,8/31/18 11:30,33686,54525.5,28.56,50923.7,33.4169
1437,8/31/18 11:45,33686,54525.5,28.56,50923.7,33.4169
1438,8/31/18 12:00,33686,54525.5,28.57,50914.2,33.4099
1439,8/31/18 12:15,33686,54525.5,28.57,50914.2,33.4099
1440,8/31/18 12:30,33686,54525.5,28.57,50914.2,33.4099
1441,8/31/18 12:45,33686,54525.5,28.59,50895.1,33.3958
1442,8/31/18 13:00,33686,54525.5,28.59,50895.1,33.3958
1443,8/31/18 13:15,33686,54525.5,28.59,50895.1,33.3958
1444,8/31/18 13:30,33686,54525.5,28.59,50895.1,33.3958
1445,8/31/18 13:45,33686,54525.5,28.6,50885.5,33.3888
1446,8/31/18 14:00,33686,54525.5,28.6,50885.5,33.3888
1447,8/31/18 14:15,33686,54525.5,28.59,50895.1,33.3958
1448,8/31/18 14:30,33686,54525.5,28.62,50866.5,33.3748
1449,8/31/18 14:45,33686,54525.5,28.64,50847.4,33.3607
1450,8/31/18 15:00,33686,54525.5,28.64,50847.4,33.3607
1451,8/31/18 15:15,33686,54525.5,28.64,50847.4,33.3607
1452,8/31/18 15:30,33686,54525.5,28.64,50847.4,33.3607
1453,8/31/18 15:45,33686,54525.5,28.64,50847.4,33.3607
1454,8/31/18 16:00,33686,54525.5,28.64,50847.4,33.3607
1455,8/31/18 16:15,33686,54525.5,28.66,50828.4,33.3467
1456,8/31/18 16:30,33686,54525.5,28.66,50828.4,33.3467
1457,8/31/18 16:45,33686,54525.5,28.67,50818.9,33.3397
1458,8/31/18 17:00,33686,54525.5,28.67,50818.9,33.3397
1459,8/31/18 17:15,33686,54525.5,28.69,50799.9,33.3257
1460,8/31/18 17:30,33686,54525.5,28.69,50799.9,33.3257
1461,8/31/18 17:45,33686,54525.5,28.69,50799.9,33.3257
1462,8/31/18 18:00,33686,54525.5,28.7,50790.4,33.3187
1463,8/31/18 18:15,33686,54525.5,28.69,50799.9,33.3257
1464,8/31/18 18:30,33686,54525.5,28.69,50799.9,33.3257
1465,8/31/18 18:45,33686,54525.5,28.7,50790.4,33.3187
1466,8/31/18 19:00,33686,54525.5,28.66,50828.4,33.3467
1467,8/31/18 19:15,33686,54525.5,28.57,50914.2,33.4099
1468,8/31/18 19:30,33686,54525.5,28.54,50942.8,33.431
1469,8/31/18 19:45,33686,54525.5,28.54,50942.8,33.431
1470,8/31/18 20:00,33686,54525.5,28.53,50952.3,33.438
1471,8/31/18 20:15,33686,54525.5,28.53,50952.3,33.438
1472,8/31/18 20:30,33686,54525.5,28.53,50952.3,33.438
1473,8/31/18 20:45,33686,54525.5,28.53,50952.3,33.438
1474,8/31/18 21:00,33686,54525.5,28.53,50952.3,33.438
1475,8/31/18 21:15,33686,54525.5,28.54,50942.8,33.431
1476,8/31/18 21:30,33686,54525.5,28.54,50942.8,33.431
1477,8/31/18 21:45,33686,54525.5,28.54,50942.8,33.431
1478,8/31/18 22:00,33686,54525.5,28.56,50923.7,33.4169
1479,8/31/18 22:15,33686,54525.5,28.56,50923.7,33.4169
1480,8/31/18 22:30,33686,54525.5,28.57,50914.2,33.4099
1481,8/31/18 22:45,33686,54525.5,28.59,50895.1,33.3958
1482,8/31/18 23:00,33686,54525.5,28.59,50895.1,33.3958
1483,8/31/18 23:15,33686,54525.5,28.62,50866.5,33.3748
1484,8/31/18 23:30,33686,54525.5,28.62,50866.5,33.3748
1485,8/31/18 23:45,33686,54525.5,28.63,50857,33.3677
1486,9/1/18 0:00,33686,54525.5,28.63,50857,33.3677
1487,9/1/18 0:15,33686,54525.5,28.64,50847.4,33.3607
1488,9/1/18 0:30,33686,54525.5,28.64,50847.4,33.3607
1489,9/1/18 0:45,33686,54525.5,28.66,50828.4,33.3467
1490,9/1/18 1:00,33686,54525.5,28.67,50818.9,33.3397
1491,9/1/18 1:15,33686,54525.5,28.69,50799.9,33.3257
1492,9/1/18 1:30,33686,54525.5,28.7,50790.4,33.3187
1493,9/1/18 1:45,33686,54525.5,28.7,50790.4,33.3187
1494,9/1/18 2:00,33686,54525.5,28.72,50771.4,33.3047
1495,9/1/18 2:15,33686,54525.5,28.72,50771.4,33.3047
1496,9/1/18 2:30,33686,54525.5,28.73,50761.9,33.2977
1497,9/1/18 2:45,33686,54525.5,28.73,50761.9,33.2977
1498,9/1/18 3:00,33686,54525.5,28.75,50742.9,33.2837
1499,9/1/18 3:15,33686,54525.5,28.75,50742.9,33.2837
1500,9/1/18 3:30,33686,54525.5,28.73,50761.9,33.2977
1501,9/1/18 3:45,33686,54525.5,28.78,50714.4,33.2628
1502,9/1/18 4:00,33686,54525.5,28.82,50676.5,33.2349
1503,9/1/18 4:15,33686,54525.5,28.85,50648.2,33.214
1504,9/1/18 4:30,33686,54525.5,28.85,50648.2,33.214
1505,9/1/18 4:45,33686,54525.5,28.86,50638.7,33.2071
1506,9/1/18 5:00,33686,54525.5,28.86,50638.7,33.2071
1507,9/1/18 5:15,33686,54525.5,28.88,50619.8,33.1931
1508,9/1/18 5:30,33686,54525.5,28.88,50619.8,33.1931
1509,9/1/18 5:45,33686,54525.5,28.89,50610.3,33.1862
1510,9/1/18 6:00,33686,54525.5,28.91,50591.5,33.1723
1511,9/1/18 6:15,33686,54525.5,28.91,50591.5,33.1723
1512,9/1/18 6:30,33686,54525.5,28.91,50591.5,33.1723
1513,9/1/18 6:45,33686,54525.5,28.89,50610.3,33.1862
1514,9/1/18 7:00,33686,54525.5,28.88,50619.8,33.1931
1515,9/1/18 7:15,33686,54525.5,28.81,50686,33.2419
1516,9/1/18 7:30,33686,54525.5,28.72,50771.4,33.3047
1517,9/1/18 7:45,33686,54525.5,28.69,50799.9,33.3257
1518,9/1/18 8:00,33686,54525.5,28.67,50818.9,33.3397
1519,9/1/18 8:15,33686,54525.5,28.67,50818.9,33.3397
1520,9/1/18 8:30,33686,54525.5,28.66,50828.4,33.3467
1521,9/1/18 8:45,33686,54525.5,28.66,50828.4,33.3467
1522,9/1/18 9:00,33686,54525.5,28.66,50828.4,33.3467
1523,9/1/18 9:15,33686,54525.5,28.66,50828.4,33.3467
1524,9/1/18 9:30,33686,54525.5,28.66,50828.4,33.3467
1525,9/1/18 9:45,33686,54525.5,28.67,50818.9,33.3397
1526,9/1/18 10:00,33686,54525.5,28.67,50818.9,33.3397
1527,9/1/18 10:15,33686,54525.5,28.69,50799.9,33.3257
1528,9/1/18 10:30,33686,54525.5,28.69,50799.9,33.3257
1529,9/1/18 10:45,33686,54525.5,28.69,50799.9,33.3257
1530,9/1/18 11:00,33686,54525.5,28.7,50790.4,33.3187
1531,9/1/18 11:15,33686,54525.5,28.7,50790.4,33.3187
1532,9/1/18 11:30,33686,54525.5,28.72,50771.4,33.3047
1533,9/1/18 11:45,33686,54525.5,28.73,50761.9,33.2977
1534,9/1/18 12:00,33686,54525.5,28.73,50761.9,33.2977
1535,9/1/18 12:15,33686,54525.5,28.73,50761.9,33.2977
1536,9/1/18 12:30,33686,54525.5,28.75,50742.9,33.2837
1537,9/1/18 12:45,33686,54525.5,28.75,50742.9,33.2837
1538,9/1/18 13:00,33686,54525.5,28.76,50733.4,33.2768
1539,9/1/18 13:15,33686,54525.5,28.76,50733.4,33.2768
1540,9/1/18 13:30,33686,54525.5,28.76,50733.4,33.2768
1541,9/1/18 13:45,33686,54525.5,28.76,50733.4,33.2768
1542,9/1/18 14:00,33686,54525.5,28.76,50733.4,33.2768
1543,9/1/18 14:15,33686,54525.5,28.76,50733.4,33.2768
1544,9/1/18 14:30,33686,54525.5,28.76,50733.4,33.2768
1545,9/1/18 14:45,33686,54525.5,28.76,50733.4,33.2768
1546,9/1/18 15:00,33686,54525.5,28.75,50742.9,33.2837
1547,9/1/18 15:15,33686,54525.5,28.79,50705,33.2558
1548,9/1/18 15:30,33686,54525.5,28.82,50676.5,33.2349
1549,9/1/18 15:45,33686,54525.5,28.83,50667.1,33.2279
1550,9/1/18 16:00,33686,54525.5,28.83,50667.1,33.2279
1551,9/1/18 16:15,33686,54525.5,28.83,50667.1,33.2279
1552,9/1/18 16:30,33686,54525.5,28.83,50667.1,33.2279
1553,9/1/18 16:45,33686,54525.5,28.83,50667.1,33.2279
1554,9/1/18 17:00,33686,54525.5,28.83,50667.1,33.2279
1555,9/1/18 17:15,33686,54525.5,28.83,50667.1,33.2279
1556,9/1/18 17:30,33686,54525.5,28.83,50667.1,33.2279
1557,9/1/18 17:45,33686,54525.5,28.85,50648.2,33.214
1558,9/1/18 18:00,33686,54525.5,28.85,50648.2,33.214
1559,9/1/18 18:15,33686,54525.5,28.85,50648.2,33.214
1560,9/1/18 18:30,33686,54525.5,28.85,50648.2,33.214
1561,9/1/18 18:45,33686,54525.5,28.83,50667.1,33.2279
1562,9/1/18 19:00,33686,54525.5,28.81,50686,33.2419
1563,9/1/18 19:15,33686,54525.5,28.72,50771.4,33.3047
1564,9/1/18 19:30,33686,54525.5,28.69,50799.9,33.3257
1565,9/1/18 19:45,33686,54525.5,28.67,50818.9,33.3397
1566,9/1/18 20:00,33686,54525.5,28.66,50828.4,33.3467
1567,9/1/18 20:15,33686,54525.5,28.66,50828.4,33.3467
1568,9/1/18 20:30,33686,54525.5,28.66,50828.4,33.3467
1569,9/1/18 20:45,33686,54525.5,28.66,50828.4,33.3467
1570,9/1/18 21:00,33686,54525.5,28.66,50828.4,33.3467
1571,9/1/18 21:15,33686,54525.5,28.66,50828.4,33.3467
1572,9/1/18 21:30,33686,54525.5,28.67,50818.9,33.3397
1573,9/1/18 21:45,33686,54525.5,28.67,50818.9,33.3397
1574,9/1/18 22:00,33686,54525.5,28.69,50799.9,33.3257
1575,9/1/18 22:15,33686,54525.5,28.69,50799.9,33.3257
1576,9/1/18 22:30,33686,54525.5,28.7,50790.4,33.3187
1577,9/1/18 22:45,33686,54525.5,28.72,50771.4,33.3047
1578,9/1/18 23:00,33686,54525.5,28.72,50771.4,33.3047
1579,9/1/18 23:15,33686,54525.5,28.73,50761.9,33.2977
1580,9/1/18 23:30,33686,54525.5,28.73,50761.9,33.2977
1581,9/1/18 23:45,33686,54525.5,28.75,50742.9,33.2837
1582,9/2/18 0:00,33686,54525.5,28.76,50733.4,33.2768
1583,9/2/18 0:15,33686,54525.5,28.76,50733.4,33.2768
1584,9/2/18 0:30,33686,54525.5,28.78,50714.4,33.2628
1585,9/2/18 0:45,33686,54525.5,28.79,50705,33.2558
1586,9/2/18 1:00,33686,54525.5,28.79,50705,33.2558
1587,9/2/18 1:15,33686,54525.5,28.81,50686,33.2419
1588,9/2/18 1:30,33686,54525.5,28.82,50676.5,33.2349
1589,9/2/18 1:45,33686,54525.5,28.82,50676.5,33.2349
1590,9/2/18 2:00,33686,54525.5,28.82,50676.5,33.2349
1591,9/2/18 2:15,33686,54525.5,28.83,50667.1,33.2279
1592,9/2/18 2:30,33686,54525.5,28.85,50648.2,33.214
1593,9/2/18 2:45,33686,54525.5,28.85,50648.2,33.214
1594,9/2/18 3:00,33686,54525.5,28.86,50638.7,33.2071
1595,9/2/18 3:15,33686,54525.5,28.86,50638.7,33.2071
1596,9/2/18 3:30,33686,54525.5,28.88,50619.8,33.1931
1597,9/2/18 3:45,33686,54525.5,28.86,50638.7,33.2071
1598,9/2/18 4:00,33686,54525.5,28.88,50619.8,33.1931
1599,9/2/18 4:15,33686,54525.5,28.86,50638.7,33.2071
1600,9/2/18 4:30,33686,54525.5,28.86,50638.7,33.2071
1601,9/2/18 4:45,33686,54525.5,28.86,50638.7,33.2071
1602,9/2/18 5:00,33686,54525.5,28.91,50591.5,33.1723
1603,9/2/18 5:15,33686,54525.5,28.94,50563.2,33.1515
1604,9/2/18 5:30,33686,54525.5,28.95,50553.7,33.1445
1605,9/2/18 5:45,33686,54525.5,28.97,50534.9,33.1307
1606,9/2/18 6:00,33686,54525.5,28.97,50534.9,33.1307
1607,9/2/18 6:15,33686,54525.5,28.97,50534.9,33.1307
1608,9/2/18 6:30,33686,54525.5,28.97,50534.9,33.1307
1609,9/2/18 6:45,33686,54525.5,28.97,50534.9,33.1307
1610,9/2/18 7:00,33686,54525.5,28.97,50534.9,33.1307
1611,9/2/18 7:15,33686,54525.5,28.97,50534.9,33.1307
1612,9/2/18 7:30,33686,54525.5,28.97,50534.9,33.1307
1613,9/2/18 7:45,33686,54525.5,28.95,50553.7,33.1445
1614,9/2/18 8:00,33686,54525.5,28.92,50582,33.1653
1615,9/2/18 8:15,33686,54525.5,28.88,50619.8,33.1931
1616,9/2/18 8:30,33686,54525.5,28.81,50686,33.2419
1617,9/2/18 8:45,33686,54525.5,28.78,50714.4,33.2628
1618,9/2/18 9:00,33686,54525.5,28.76,50733.4,33.2768
1619,9/2/18 9:15,33686,54525.5,28.76,50733.4,33.2768
1620,9/2/18 9:30,33686,54525.5,28.75,50742.9,33.2837
1621,9/2/18 9:45,33686,54525.5,28.75,50742.9,33.2837
1622,9/2/18 10:00,33686,54525.5,28.75,50742.9,33.2837
1623,9/2/18 10:15,33686,54525.5,28.75,50742.9,33.2837
1624,9/2/18 10:30,33686,54525.5,28.75,50742.9,33.2837
1625,9/2/18 10:45,33686,54525.5,28.75,50742.9,33.2837
1626,9/2/18 11:00,33686,54525.5,28.75,50742.9,33.2837
1627,9/2/18 11:15,33686,54525.5,28.75,50742.9,33.2837
1628,9/2/18 11:30,33686,54525.5,28.75,50742.9,33.2837
1629,9/2/18 11:45,33686,54525.5,28.76,50733.4,33.2768
1630,9/2/18 12:00,33686,54525.5,28.76,50733.4,33.2768
1631,9/2/18 12:15,33686,54525.5,28.78,50714.4,33.2628
1632,9/2/18 12:30,33686,54525.5,28.78,50714.4,33.2628
1633,9/2/18 12:45,33686,54525.5,28.79,50705,33.2558
1634,9/2/18 13:00,33686,54525.5,28.79,50705,33.2558
1635,9/2/18 13:15,33686,54525.5,28.79,50705,33.2558
1636,9/2/18 13:30,33686,54525.5,28.79,50705,33.2558
1637,9/2/18 13:45,33686,54525.5,28.81,50686,33.2419
